S000034790	CDS					YMR076C		13	420029	416196	C		2011-02-03	1996-07-31	
S000006764	tRNA_gene		tV(AAC)M2			chromosome 13	L000003679	13	420661	420588	C		2011-02-03	2000-05-19	Valine tRNA (tRNA-Val), predicted by tRNAscan-SE analysis
S000030020	noncoding_exon					tV(AAC)M2		13	420661	420588	C		2011-02-03	2000-05-19	
S000004682	ORF	Verified	YMR077C	VPS20	ESCRT-III subunit protein VPS20|VPL10|VPT20|CHM6	chromosome 13		13	422149	421484	C		2011-02-03	1996-07-31	Myristoylated subunit of the ESCRT-III complex; the endosomal sorting complex required for transport of transmembrane proteins into the multivesicular body pathway to the lysosomal/vacuolar lumen; cytoplasmic protein recruited to endosomal membranes
S000034931	CDS					YMR077C		13	422149	421484	C		2011-02-03	1996-07-31	
S000004683	ORF	Verified	YMR078C	CTF18	CHL12	chromosome 13	L000000431|L000000325	13	424728	422503	C		2011-02-03	1996-07-31	Subunit of a complex with Ctf8p; shares some subunits with Replication Factor C and is required for sister chromatid cohesion; may have overlapping functions with Rad24p in the DNA damage replication checkpoint
S000035849	CDS					YMR078C		13	424728	422503	C		2011-02-03	1996-07-31	
S000004684	ORF	Verified	YMR079W	SEC14	phosphatidylinositol/phosphatidylcholine transfer protein SEC14|PIT1	chromosome 13	L000001839	13	424989	426059	W		2011-02-03	1996-07-31	Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns, PtdCho, and ceramide metabolism, products of which regulate intracellular transport and UPR; has a role in localization of lipid raft proteins; functionally homologous to mammalian PITPs; SEC14 has a paralog, YKL091C, that arose from the whole genome duplication
S000036083	CDS					YMR079W		13	424989	424997	W		2011-02-03	1996-07-31	
S000036084	CDS					YMR079W		13	425154	426059	W		2011-02-03	1996-07-31	
S000036085	intron					YMR079W		13	424998	425153	W		2011-02-03	1996-07-31	
S000004685	ORF	Verified	YMR080C	NAM7	SUT2|ATP-dependent RNA helicase NAM7|SUP113|UPF1|MOF4|IFS2	chromosome 13	L000002429|S000029550|L000002232	13	429627	426712	C	60	2011-02-03	1996-07-31	ATP-dependent RNA helicase of the SFI superfamily; involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; binds to the small ribosomal subunit via an interaction with Rps26; forms cytoplasmic foci upon DNA replication stress
S000036887	CDS					YMR080C		13	429627	426712	C		2011-02-03	1996-07-31	
S000004686	ORF	Verified	YMR081C	ISF1	MBR3	chromosome 13	L000001034	13	431095	430079	C		2011-02-03	1996-07-31	Serine-rich, hydrophilic protein; overexpression suppresses growth defects of hap2, hap3, and hap4 mutants; expression is under glucose control; cotranscribed with NAM7 in a cyp1 mutant; ISF1 has a paralog, MBR1, that arose from the whole genome duplication
S000036954	CDS					YMR081C		13	431095	430079	C		2011-02-03	1996-07-31	
S000004687	ORF	Dubious	YMR082C			chromosome 13		13	432125	431769	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000037719	CDS					YMR082C		13	432125	431769	C		2011-02-03	1996-07-31	
S000004688	ORF	Verified	YMR083W	ADH3	alcohol dehydrogenase ADH3	chromosome 13	L000000043	13	434788	435915	W	45	2011-02-03	1996-07-31	Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production
S000037845	CDS					YMR083W		13	434788	435915	W		2011-02-03	1996-07-31	
S000004689	ORF	Uncharacterized	YMR084W			chromosome 13		13	436628	437416	W		2011-02-03	1996-07-31	Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1
S000030786	CDS					YMR084W		13	436628	437416	W		2011-02-03	1996-07-31	
S000004690	ORF	Uncharacterized	YMR085W			chromosome 13		13	437491	438789	W		2011-02-03	1996-07-31	Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1
S000030871	CDS					YMR085W		13	437491	438789	W		2011-02-03	1996-07-31	
S000004692	ORF	Verified	YMR086W	SEG1		chromosome 13		13	439208	442090	W		2011-02-03	1996-07-31	Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation, controls eisosome length and shape; diffusely distributed, forms heterogeneous patches at plasma membrane in small buds, also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p, important for generating eisosomes; SEG1 has a paralog, SEG2, that arose from the whole genome duplication
S000030930	CDS					YMR086W		13	439208	442090	W		2011-02-03	1996-07-31	
S000004691	ORF	Dubious	YMR086C-A			chromosome 13		13	442364	442026	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000037663	CDS					YMR086C-A		13	442364	442026	C		2011-02-03	1996-07-31	
S000004693	ORF	Verified	YMR087W		putative ADP-ribose 1''-phosphate phosphatase	chromosome 13	S000154613	13	442527	443381	W		2011-02-03	1996-07-31	Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain
S000031010	CDS					YMR087W		13	442527	443381	W		2011-02-03	1996-07-31	
S000004694	ORF	Verified	YMR088C	VBA1		chromosome 13		13	445102	443414	C		2011-02-03	1996-07-31	Permease of basic amino acids in the vacuolar membrane
S000031056	CDS					YMR088C		13	445102	443414	C		2011-02-03	1996-07-31	
S000004695	ORF	Verified	YMR089C	YTA12	m-AAA protease subunit YTA12|RCA1	chromosome 13	L000001591|L000002564	13	448086	445609	C		2011-02-03	1996-07-31	Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation, but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation
S000032008	CDS					YMR089C		13	448086	445609	C		2011-02-03	1996-07-31	
S000004696	ORF	Uncharacterized	YMR090W			chromosome 13		13	449245	449928	W		2011-02-03	1996-07-31	Putative protein of unknown function; similar to DTDP-glucose 4,6-dehydratases; GFP-fusion protein localizes to the cytoplasm; up-regulated in response to the fungicide mancozeb; not essential for viability
S000033126	CDS					YMR090W		13	449245	449928	W		2011-02-03	1996-07-31	
S000004697	ORF	Verified	YMR091C	NPL6	RSC7	chromosome 13	L000001272	13	451365	450058	C		2011-02-03	1996-07-31	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions; involved in nuclear protein import and maintenance of proper telomere length
S000033161	CDS					YMR091C		13	451365	450058	C		2011-02-03	1996-07-31	
S000004698	ORF	Verified	YMR092C	AIP1		chromosome 13	L000000069	13	453479	451632	C		2011-02-03	1996-07-31	Actin cortical patch component; interacts with the actin depolymerizing factor cofilin; inhibits elongation of aged ADP-actin filaments decorated with cofilin to maintain a high level of assembly-competent actin species; required to restrict cofilin localization to cortical patches; putative regulator of cytokinesis; contains WD repeats; protein increases in abundance and relocalizes from cytoplasm to plasma membrane upon DNA replication stress
S000033958	CDS					YMR092C		13	453479	451632	C		2011-02-03	1996-07-31	
S000004699	ORF	Verified	YMR093W	UTP15	snoRNA-binding rRNA processing protein UTP15	chromosome 13		13	454015	455556	W		2011-02-03	1996-07-31	Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA
S000034125	CDS					YMR093W		13	454015	455556	W		2011-02-03	1996-07-31	
S000004700	ORF	Verified	YMR094W	CTF13	CBF3C	chromosome 13	L000000429	13	455825	457261	W		2011-02-03	1996-07-31	Subunit of the CBF3 complex; CBF3 binds to the CDE III element of centromeres, bending the DNA upon binding, and may be involved in sister chromatid cohesion during mitosis
S000034211	CDS					YMR094W		13	455825	457261	W		2011-02-03	1996-07-31	
S000004701	ORF	Verified	YMR095C	SNO1	putative pyridoxal 5'-phosphate synthase	chromosome 13	L000003451	13	457959	457285	C		2011-02-03	1996-07-31	Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p, with Sno1p serving as the glutaminase
S000035105	CDS					YMR095C		13	457959	457285	C		2011-02-03	1996-07-31	
S000004702	ORF	Verified	YMR096W	SNZ1	pyridoxine biosynthesis protein SNZ1	chromosome 13	L000002575	13	458408	459301	W		2011-02-03	1996-07-31	Protein involved in vitamin B6 biosynthesis; member of a stationary phase-induced gene family; coregulated with SNO1; interacts with Sno1p and with Yhr198p, perhaps as a multiprotein complex containing other Snz and Sno proteins
S000035303	CDS					YMR096W		13	458408	459301	W		2011-02-03	1996-07-31	
S000004703	ORF	Verified	YMR097C	MTG1	putative GTPase MTG1	chromosome 13		13	460527	459424	C		2011-02-03	1996-07-31	Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence, likely functions in assembly of the large ribosomal subunit, has homologs in plants and animals
S000035321	CDS					YMR097C		13	460527	459424	C		2011-02-03	1996-07-31	
S000004704	ORF	Verified	YMR098C	ATP25	LRC4	chromosome 13		13	462609	460771	C		2011-02-03	1996-07-31	Mitochondrial protein required for the stability of Oli1p (Atp9p) mRNA; also required for the Oli1p ring formation; YMR098C is not an essential gene
S000035398	CDS					YMR098C		13	462609	460771	C		2011-02-03	1996-07-31	
S000007114	long_terminal_repeat		YMRCdelta13			chromosome 13		13	463461	463128	C		2011-02-03	2000-05-19	Ty1 LTR
S000006543	tRNA_gene		tD(GUC)M			chromosome 13	L000003670	13	463554	463625	W		2011-02-03	2000-05-19	Aspartate tRNA (tRNA-Asp), predicted by tRNAscan-SE analysis
S000030421	noncoding_exon					tD(GUC)M		13	463554	463625	W		2011-02-03	2000-05-19	
S000004705	ORF	Verified	YMR099C		glucose-6-phosphate 1-epimerase	chromosome 13		13	464827	463934	C		2011-02-03	1996-07-31	Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS
S000035458	CDS					YMR099C		13	464827	463934	C		2011-02-03	1996-07-31	
S000004706	ORF	Verified	YMR100W	MUB1		chromosome 13	L000004359	13	466300	468162	W		2011-02-03	1996-07-31	MYND domain-containing protein; required for ubiquitination and turnover of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; similar to the A. nidulans samB gene
S000032955	CDS					YMR100W		13	466300	468162	W		2011-02-03	1996-07-31	
S000118372	ARS		ARS1316		ARSXIII-468	chromosome 13		13	468179	468469			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000178157	ARS_consensus_sequence					ARS1316		13	468236	468252	W		2014-11-18	2014-11-18	
S000004707	ORF	Verified	YMR101C	SRT1	ditrans,polycis-polyprenyl diphosphate synthase	chromosome 13	L000004878	13	469476	468445	C		2011-02-03	1996-07-31	Forms the dehydrodolichyl diphosphate syntase (DDS) complex with NUS1; involved in synthesis of long-chain dolichols (19-22 isoprene units; as opposed to Rer2p which synthesizes shorter-chain dolichols); localizes to lipid bodies; transcription is induced during stationary phase
S000032988	CDS					YMR101C		13	469476	468445	C		2011-02-03	1996-07-31	
S000004708	ORF	Uncharacterized	YMR102C			chromosome 13		13	472352	469848	C		2011-02-03	1996-07-31	Protein of unknown function; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; mutant shows increased resistance to azoles; not an essential gene; YMR102C has a paralog, DGR2, that arose from the whole genome duplication
S000033083	CDS					YMR102C		13	472352	469848	C		2011-02-03	1996-07-31	
S000004709	ORF	Dubious	YMR103C			chromosome 13		13	473264	472902	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000033841	CDS					YMR103C		13	473264	472902	C		2011-02-03	1996-07-31	
S000004710	ORF	Verified	YMR104C	YPK2	putative protein kinase YPK2|YKR2	chromosome 13	L000002542	13	475453	473420	C		2011-02-03	1996-07-31	Protein kinase similar to serine/threonine protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; homolog of mammalian kinase SGK; YPK2 has a paralog, YPK1, that arose from the whole genome duplication
S000033988	CDS					YMR104C		13	475453	473420	C		2011-02-03	1996-07-31	
S000004711	ORF	Verified	YMR105C	PGM2	phosphoglucomutase PGM2|GAL5	chromosome 13	L000001413	13	477606	475897	C		2011-02-03	1996-07-31	Phosphoglucomutase; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase; protein abundance increases in response to DNA replication stress; PGM2 has a paralog, PGM1, that arose from the whole genome duplication
S000034889	CDS					YMR105C		13	477606	475897	C		2011-02-03	1996-07-31	
S000130188	ARS		ARS1317			chromosome 13		13	477606	478301			2011-02-03	2009-05-08	Putative replication origin; identified in multiple array studies, not yet confirmed by plasmid-based assay
S000028692	ORF	Uncharacterized	YMR105W-A			chromosome 13		13	478064	478258	W		2011-02-03	2003-07-29	Putative protein of unknown function
S000032592	CDS					YMR105W-A		13	478064	478258	W		2011-02-03	2003-07-29	
S000004712	ORF	Verified	YMR106C	YKU80	ATP-dependent DNA helicase YKU80|HDF2	chromosome 13	L000004089	13	480190	478301	C		2011-02-03	1996-07-31	Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance, structure and telomere position effect; required for localization of telomerase ribonucleoprotein via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair
S000035040	CDS					YMR106C		13	480190	478301	C		2011-02-03	1996-07-31	
S000006627	tRNA_gene		tK(CUU)M			chromosome 13	L000003678	13	480693	480621	C		2011-02-03	2000-05-19	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; a small portion is imported into mitochondria via interaction with mt lysyl-tRNA synthetase Msk1p and is necessary to decode AAG codons at high temperature, when base modification of mt-encoded tRNA-Lys is reduced
S000036046	noncoding_exon					tK(CUU)M		13	480693	480621	C		2011-02-03	2000-05-19	
S000007115	long_terminal_repeat		YMRCdelta14			chromosome 13		13	481547	481214	C		2011-02-03	2000-05-19	Ty1 LTR
S000007122	long_terminal_repeat		YMRWdelta15			chromosome 13		13	481571	481808	W		2011-02-03	2000-05-19	Ty1 LTR
S000004713	ORF	Verified	YMR107W	SPG4		chromosome 13		13	483014	483361	W		2011-02-03	1996-07-31	Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources
S000035284	CDS					YMR107W		13	483014	483361	W		2011-02-03	1996-07-31	
S000004714	ORF	Verified	YMR108W	ILV2	acetolactate synthase catalytic subunit|THI1|SMR1	chromosome 13	L000002296|L000002515|L000000858	13	484084	486147	W	66	2011-02-03	1996-07-31	Acetolactate synthase; catalyses the first common step in isoleucine and valine biosynthesis and is the target of several classes of inhibitors, localizes to the mitochondria; expression of the gene is under general amino acid control
S000036218	CDS					YMR108W		13	484084	486147	W		2011-02-03	1996-07-31	
S000004715	ORF	Verified	YMR109W	MYO5	myosin 5	chromosome 13	L000002935	13	486587	490246	W		2011-02-03	1996-07-31	One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog, MYO3, that arose from the whole genome duplication
S000036305	CDS					YMR109W		13	486587	490246	W		2011-02-03	1996-07-31	
S000004716	ORF	Verified	YMR110C	HFD1	hexadecenal dehydrogenase	chromosome 13		13	491992	490394	C		2011-02-03	1996-07-31	Hexadecenal dehydrogenase; involved in the conversion of sphingosine 1-phosphate breakdown product hexadecenal to hexadecenoic acid; located in the mitochondrial outer membrane and also in lipid particles; similar to ALDH3A2, a human fatty aldehyde dehydrogenase (FALDH) mutated in Sjogren-Larsson syndrome, a neurocutaneous disorder
S000037194	CDS					YMR110C		13	491992	490394	C		2011-02-03	1996-07-31	
S000004717	ORF	Verified	YMR111C			chromosome 13		13	493792	492404	C		2011-02-03	1996-07-31	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YMR111C is not an essential gene; forms nuclear foci upon DNA replication stress
S000037278	CDS					YMR111C		13	493792	492404	C		2011-02-03	1996-07-31	
S000004718	ORF	Verified	YMR112C	MED11		chromosome 13	L000004634	13	494495	494100	C		2011-02-03	1996-07-31	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential protein
S000029941	CDS					YMR112C		13	494495	494100	C		2011-02-03	1996-07-31	
S000004719	ORF	Verified	YMR113W	FOL3	dihydrofolate synthase	chromosome 13		13	494999	496282	W		2011-02-03	1996-07-31	Dihydrofolate synthetase, involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog, RMA1, that arose from the whole genome duplication
S000030131	CDS					YMR113W		13	494999	496282	W		2011-02-03	1996-07-31	
S000004720	ORF	Verified	YMR114C		hypothetical protein	chromosome 13		13	497449	496343	C		2011-02-03	1996-07-31	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR114C is not an essential gene
S000030240	CDS					YMR114C		13	497449	496343	C		2011-02-03	1996-07-31	
S000004721	ORF	Verified	YMR115W	MGR3	FMP24	chromosome 13		13	497704	499209	W		2011-02-03	1996-07-31	Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA
S000031261	CDS					YMR115W		13	497704	499209	W		2011-02-03	1996-07-31	
S000007501	snoRNA_gene		snR24	SNR24	U24	chromosome 13	L000002911	13	500072	499984	C		2011-02-03	2000-05-19	C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437, C1449, and C1450
S000036664	noncoding_exon					snR24		13	500072	499984	C		2011-02-03	2000-05-19	
S000004722	ORF	Verified	YMR116C	ASC1	guanine nucleotide-binding protein subunit beta|ASU9|NAD1|CPC2	chromosome 13	L000003529|L000000135|S000029045	13	500688	499456	C		2011-02-03	1996-07-31	G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation
S000031294	CDS					YMR116C		13	499878	499456	C		2011-02-03	1996-07-31	
S000031293	CDS					YMR116C		13	500688	500152	C		2011-02-03	1996-07-31	
S000031295	intron					YMR116C		13	500151	499879	C		2011-02-03	1996-07-31	
S000004723	ORF	Verified	YMR117C	SPC24	Ndc80 complex subunit SPC24	chromosome 13	L000004694	13	501891	501250	C		2011-02-03	1996-07-31	Component of the kinetochore-associated Ndc80 complex; involved in chromosome segregation, spindle checkpoint activity, and kinetochore clustering; evolutionarily conserved; other members include Ndc80p, Nuf2p, Spc24p, and Spc25p
S000031427	CDS					YMR117C		13	501891	501250	C		2011-02-03	1996-07-31	
S000004724	ORF	Uncharacterized	YMR118C	SHH3	protein SHH3	chromosome 13		13	502734	502144	C		2011-02-03	1996-07-31	Putative mitochondrial inner membrane protein of unknown function; although similar to paralogous Sdh3p, Shh3p is not a stoichiometric subunit of either succinate dehydrogenase or of the TIM22 translocase; SHH3 has a paralog, SDH3, that arose from the whole genome duplication
S000032434	CDS					YMR118C		13	502734	502144	C		2011-02-03	1996-07-31	
S000007123	long_terminal_repeat		YMRWdelta16			chromosome 13		13	503192	503389	W		2011-02-03	2000-05-19	Ty1 LTR
S000130189	ARS		ARS1319			chromosome 13		13	503389	503771			2011-02-03	2009-05-08	Putative replication origin; identified in multiple array studies, not yet confirmed by plasmid-based assay
S000007128	long_terminal_repeat		YMRWtau2			chromosome 13		13	503771	504141	W		2011-02-03	2000-05-19	Ty4 LTR
S000007124	long_terminal_repeat		YMRWdelta17			chromosome 13		13	504346	504677	W		2011-02-03	2000-05-19	Ty1 LTR
S000006644	tRNA_gene		tL(CAA)M			chromosome 13	L000003671	13	504895	505008	W		2011-02-03	2000-05-19	Leucine tRNA (tRNA-Leu), predicted by tRNAscan-SE analysis
S000033800	intron					tL(CAA)M		13	504933	504964	W		2011-02-03	2000-05-19	
S000033798	noncoding_exon					tL(CAA)M		13	504895	504932	W		2011-02-03	2000-05-19	
S000033799	noncoding_exon					tL(CAA)M		13	504965	505008	W		2011-02-03	2000-05-19	
S000004725	ORF	Verified	YMR119W	ASI1	putative ubiquitin-protein ligase ASI1	chromosome 13		13	505333	507207	W		2011-02-03	1996-07-31	Subunit of the nuclear inner membrane Asi ubiquitin ligase complex; Asi complex targets both misfolded proteins and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signalling by targeting latent unprocessed forms of Stp1p and Stp2p and maintains the repressed state of gene expression in the absence of inducing amino acids; ASI1 has a paralog, ASI3, that arose from the whole genome duplication
S000032577	CDS					YMR119W		13	505333	507207	W		2011-02-03	1996-07-31	
S000004726	ORF	Dubious	YMR119W-A			chromosome 13		13	506996	507370	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps 3' end of ORF ASI1/YMR119W
S000037793	CDS					YMR119W-A		13	506996	507370	W		2011-02-03	1996-07-31	
S000004727	ORF	Verified	YMR120C	ADE17	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase ADE17	chromosome 13	L000003306	13	509280	507502	C		2011-02-03	1996-07-31	Enzyme of 'de novo' purine biosynthesis; contains both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities; ADE17 has a paralog, ADE16, that arose from the whole genome duplication; ade16 ade17 mutants require adenine and histidine
S000033275	CDS					YMR120C		13	509280	507502	C		2011-02-03	1996-07-31	
S000004728	ORF	Verified	YMR121C	RPL15B	ribosomal 60S subunit protein L15B|L15e|rp15R|YL10|L15B|L13B	chromosome 13	L000004456	13	510348	509734	C		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15, no bacterial homolog; RPL15B has a paralog, RPL15A, that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress
S000033342	CDS					YMR121C		13	510348	509734	C		2011-02-03	1996-07-31	
S000004729	ORF	Dubious	YMR122C			chromosome 13		13	511075	510701	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000033409	CDS					YMR122C		13	511075	510701	C		2011-02-03	1996-07-31	
S000007524	ORF	Uncharacterized	YMR122W-A			chromosome 13		13	511315	511569	W		2011-02-03	2000-07-14	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and endoplasmic reticulum
S000037063	CDS					YMR122W-A		13	511315	511569	W		2011-02-03	2000-07-14	
S000004730	ORF	Verified	YMR123W	PKR1		chromosome 13		13	513593	513961	W		2011-02-03	1996-07-31	V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress
S000034386	CDS					YMR123W		13	513593	513961	W		2011-02-03	1996-07-31	
S000004731	ORF	Verified	YMR124W	EPO1		chromosome 13		13	514456	517287	W		2011-02-03	1996-07-31	Protein involved in septin-ER tethering; interacts with ER membrane protein, Scs2p, and Shs1p, a septin ring component, at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog, YLR031W, that arose from the whole genome duplication
S000034454	CDS					YMR124W		13	514456	517287	W		2011-02-03	1996-07-31	
S000004732	ORF	Verified	YMR125W	STO1	SUT1|CBP80|GCR3|CBC1	chromosome 13	L000002131	13	517539	520446	W	87	2011-02-03	1999-11-17|1996-07-31	Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80
S000035482	CDS					YMR125W		13	517539	517563	W		2011-02-03	1999-11-17|1996-07-31	
S000035483	CDS					YMR125W		13	517886	520446	W		2011-02-03	1999-11-17	
S000035484	intron					YMR125W		13	517564	517885	W		2011-02-03	1999-11-17	
S000004733	ORF	Uncharacterized	YMR126C	DLT1		chromosome 13		13	521789	520761	C		2011-02-03	1996-07-31	Protein of unknown function; mutant sensitive to 6-azauracil (6AU) and mycophenolic acid (MPA)
S000035540	CDS					YMR126C		13	521789	520761	C		2011-02-03	1996-07-31	
S000004734	ORF	Verified	YMR127C	SAS2	KAT8	chromosome 13	L000001802	13	523345	522329	C		2011-02-03	1996-07-31	Histone acetyltransferase (HAT) catalytic subunit of the SAS complex; acetylates free histones and nucleosomes and regulates transcriptional silencing; member of the MYSTacetyltransferase family; other members are Sas4p and Sas5p
S000035616	CDS					YMR127C		13	523345	522329	C		2011-02-03	1996-07-31	
S000004735	ORF	Verified	YMR128W	ECM16	ATP-dependent RNA helicase ECM16|DHR1	chromosome 13	L000003891	13	523696	527499	W		2011-02-03	1996-07-31	Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; predominantly nucleolar in distribution; required for 18S rRNA synthesis
S000035779	CDS					YMR128W		13	523696	527499	W		2011-02-03	1996-07-31	
S000004736	ORF	Verified	YMR129W	POM152		chromosome 13	L000001464	13	527804	531817	W		2011-02-03	1996-07-31	Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport, nuclear pore complex (NPC) biogenesis and spindle pole body duplication; homologous to human NUP210
S000036687	CDS					YMR129W		13	527804	531817	W		2011-02-03	1996-07-31	
S000004737	ORF	Uncharacterized	YMR130W			chromosome 13		13	532119	533027	W		2011-02-03	1996-07-31	Putative protein of unknown function; YMR130W is not an essential gene
S000036551	CDS					YMR130W		13	532119	533027	W		2011-02-03	1996-07-31	
S000004738	ORF	Verified	YMR131C	RRB1	ribosome biosynthesis protein RRB1	chromosome 13		13	534698	533163	C		2011-02-03	1996-07-31	Specific chaperone for ribosomal protein Rpl3p; binds to nascent Rpl3p during translation; essential gene
S000036599	CDS					YMR131C		13	534698	533163	C		2011-02-03	1996-07-31	
S000004739	ORF	Uncharacterized	YMR132C	JLP2		chromosome 13		13	535570	534944	C		2011-02-03	1996-07-31	Protein of unknown function; contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)
S000036706	CDS					YMR132C		13	535570	534944	C		2011-02-03	1996-07-31	
S000118373	ARS		ARS1320		ARSXIII-536	chromosome 13		13	535597	535844			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000178158	ARS_consensus_sequence					ARS1320		13	535770	535754	C		2014-11-18	2014-11-18	
S000004740	ORF	Verified	YMR133W	REC114		chromosome 13	L000001607	13	536207	537609	W	91	2011-02-03	1999-07-17|1996-07-31	Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division
S000037485	CDS					YMR133W		13	536207	537448	W		2011-02-03	1999-07-17|1996-07-31	
S000037486	CDS					YMR133W		13	537565	537609	W		2011-02-03	1999-07-17	
S000037487	intron					YMR133W		13	537449	537564	W		2011-02-03	1999-07-17	
